,Surface Water (Total number),Flowing Water (Total number),Stagnant Water (Total number),Sediment (Total number)
Run_3091,130003.58430069478,3609.5896317751685,68.80571577586798,1523.0150191784069
Run_3092,130003.58430082322,3609.5896317725515,68.0980240271396,1462.8246770489507
Run_3093,130003.58481743559,3609.588994218489,69.05874853819009,1544.6378921159992
Run_3094,0.0008023821835096469,3140.295425815572,18911441.36822108,89841728.56507353
Run_3095,130003.58432176587,3609.5896308774704,69.0597791138457,1544.648785148007
Run_3096,130003.58432176587,3609.5896308774704,69.0597791138457,1544.648785148007
Run_3097,0.0008022604684004491,3140.2596318618725,19300515.618632972,89752572.451748
Run_3098,0.0008023324650998035,3140.28317655728,19300650.9207576,89753333.60993627
Run_3099,0.0008023822423571155,3140.2987593132316,19300668.343901806,89753413.39093177
Run_3100,0.0008022470807945331,3140.2517492371703,18911287.98455995,89840869.724741
Run_3101,130003.58483576762,3609.588993631176,67.10773402788729,1378.8702040661772
Run_3102,0.0008022604684004491,3140.2596318618725,19300515.618632972,89752572.451748
Run_3103,0.0008022604684004491,3140.2596318618725,19300515.618632972,89752572.451748
Run_3104,0.0008022604684004491,3140.2596318618725,19300515.618632972,89752572.451748
Run_3105,0.005651277012497361,8837.291203304494,481690.0302205695,2277327.348828989
Run_3106,0.005651277012497361,8837.291203304494,481690.0302205695,2277327.348828989
Run_3107,0.005651280944230917,8837.292759580216,486566.10194362025,2294142.8090844187
Run_3108,0.005651276420420489,8837.29092873103,479276.2206731892,2269461.506943603
Run_3109,0.005651277122932151,8837.291212283515,481997.83957782475,2277252.8594868435
Run_3110,0.0010848092241677364,3202.5794249873315,695192.2941791782,3556552.332410868
Run_3111,0.00513850710206596,8086.022869319979,635374.8233891493,2464455.3319795397
Run_3112,0.005651277012497361,8837.291203304494,481690.0302205695,2277327.348828989
Run_3113,0.0012058493388639698,3249.978153736918,1069054.7062917827,4285713.358217793
Run_3114,0.0012058381311118374,3249.9739416387456,1064544.3255514603,4265782.899290169
Run_3115,0.0012058499667636222,3249.9783690487307,1069057.0012856359,4285731.323193651
Run_3116,0.0012058491051096414,3249.9780994978782,1066907.5897433704,4286164.088307084
Run_3117,0.005138512311004767,8086.024851720792,640698.3707193817,2479119.9562399257
Run_3118,0.0010848155018205242,3202.5817284282134,697528.4311636817,3563997.1707945783
Run_3119,0.0012058493388639698,3249.978153736918,1069054.7062917827,4285713.358217793
Run_3120,0.0012058493388639698,3249.978153736918,1069054.7062917827,4285713.358217793
Run_3121,0.001318528183143638,3473.183381287912,677830997.1301806,4298382903.708427
Run_3122,0.001318528183143638,3473.183381287912,677830997.1301806,4298382903.708427
Run_3123,0.0013186969390756968,3473.233421617856,677831020.9734458,4298383040.012084
Run_3124,0.001318476972931987,3473.168235321663,677830990.8156599,4298382853.950984
Run_3125,0.0013185472925765673,3473.1939639099623,678306122.5549456,4298249044.765111
Run_3126,0.002833587123336418,3619.550686207337,2404503063.2934947,3788179018.6274376
Run_3127,0.002015465488585726,3765.929368921465,3036319600.486402,13924309322.78688
Run_3128,0.001318528183143638,3473.183381287912,677830997.1301806,4298382903.708427
Run_3129,0.00517233525997076,4093.926050688732,8406087544.267787,12114929673.704895
Run_3130,0.0051702378616517546,4093.30956610909,8406087250.164447,12114929315.820135
Run_3131,0.005172828126218337,4094.0705163817547,8406087679.646847,12114929704.293211
Run_3132,0.005172177389578155,4093.8390406594867,8402196958.376976,12116086278.274195
Run_3133,0.00201626910165971,3766.2235445848632,3041793619.8633246,13922872801.213234
Run_3134,0.002834039423692154,3619.6917133089432,2405286445.5100427,3787946589.3986845
Run_3135,0.00517233525997076,4093.926050688732,8406087544.267787,12114929673.704895
Run_3136,0.00517233525997076,4093.926050688732,8406087544.267787,12114929673.704895
Run_3137,0.06646733852263512,41403.58290566321,96651.68658441486,807379.7164743744
Run_3138,0.06646733852263512,41403.58290566321,96651.68658441486,807379.7164743744
Run_3139,0.06646733838519446,41403.58282809171,93693.17705126031,771097.9591615725
Run_3140,0.06646733801662225,41403.58255861841,75522.65527091039,547955.3001619108
Run_3141,0.06646752803834004,41403.60940805423,98126.92023274422,807133.6735876179
Run_3142,1056.4687065297505,58819.85110940734,338.87304526475066,11497.93225839132
Run_3143,0.06646733852263512,41403.58290566321,96651.68658441486,807379.7164743744
Run_3144,0.0011362351396709026,3229.1308150746777,932796.2975374081,4311043.895065418
Run_3145,46112.644675668096,18071.06267144778,234.4810744938178,8959.992776227018
Run_3146,46112.644675667594,18071.06267157678,272.41545102571877,20252.48953646623
Run_3147,46112.644675668096,18071.062671898977,340.62852072363177,35544.65202824927
Run_3148,46112.64391896517,18071.0634381968,234.48202960643363,8959.995389092346
Run_3149,0.0011362050937986424,3229.1123341298457,90490.24952912398,1222944.8651472712
Run_3150,46112.644675668096,18071.06267144778,234.4810744938178,8959.992776227018
Run_3151,1056.4702267590549,58819.85007217277,265.40405257624536,3031.511926897374
Run_3152,46112.644675668096,18071.06267144778,234.4810744938178,8959.992776227018
Run_3153,0.0007547835685211358,3120.1516377502303,9689101.888514327,41066879.75222258
Run_3154,0.0007547835685211358,3120.1516377502303,9689101.888514327,41066879.75222258
Run_3155,0.00075476571867832,3120.1452972778457,9688680.660657378,41064460.27894493
Run_3156,0.0007548545790734086,3120.175210530407,9689258.953877233,41067680.38630047
Run_3157,0.0007547818157929059,3120.150608811363,9637742.247143239,41080456.535205275
Run_3158,0.0007013944452643797,3091.54157218221,7934053.02921188,41785808.92733017
Run_3159,0.0007547835685211358,3120.1516377502303,9689101.888514327,41066879.75222258
Run_3160,0.11268535507124727,59812.94106864155,22162.148265028027,5425.619479698734
Run_3161,0.11255814341177557,59764.532369473636,33036.257750121404,7359.224167160305
Run_3162,0.11255814341231839,59764.53236968887,33040.02071377445,7376.893649699255
Run_3163,0.1125581434084293,59764.53236742916,32932.3617065005,6884.429240203705
Run_3164,0.11256818653713623,59768.23777761574,32208.479877070913,7202.393958408778
Run_3165,0.11267480058211854,59809.04893312726,23275.0709965508,5882.2823413509595
Run_3166,0.11255814341177557,59764.532369473636,33036.257750121404,7359.224167160305
Run_3167,0.0007014487011102197,3091.559331099302,7890484.061306291,41798012.43699463
Run_3168,0.11255814341177557,59764.532369473636,33036.257750121404,7359.224167160305
Run_3169,1.3592795605960684,59856.147326446066,5277.6027602149425,5407.012177381705
Run_3170,1.3592795605960684,59856.147326446066,5277.6027602149425,5407.012177381705
Run_3171,1.3592795606722257,59856.147328223444,5278.723952997772,5441.600299003632
Run_3172,1.3592795603705283,59856.14731865817,5277.448127174739,5402.244144284072
Run_3173,0.9257384662325376,59854.05729235645,5875.858940818893,5438.608099083303
Run_3174,0.11226241128534384,59669.54518575845,45873.77066927931,11976.75584627887
Run_3175,1.3421040704702745,59866.29121179459,7191.157929539594,4552.275856332766
Run_3176,832926.1545713097,5637.744220208641,3203.57940857453,472803.6130441511
Run_3177,0.0013161579470196208,3472.6388819756635,651784110.8613261,4302609862.15697
Run_3178,0.0013155109905840991,3472.446100029428,651784006.9618493,4302609208.060967
Run_3179,0.0013162035660529681,3472.652312710865,651784116.504792,4302609903.086886
Run_3180,0.001316159469915034,3472.639707794,651821341.1673691,4302603222.359923
Run_3181,467007.5328463879,4401.567312297543,1480.4800589130393,184422.5792667685
Run_3182,0.0020051877260177085,3763.228992269754,2907649392.669955,13950659779.923248
Run_3183,0.11240910350696016,59708.07577111811,42857.71223843795,9707.717776532647
Run_3184,0.0013161579470196208,3472.6388819756635,651784110.8613261,4302609862.15697
Run_3185,0.0009369684964023389,3144.419643616288,362125.10441880417,2772271.787325344
Run_3186,0.0009369684964023389,3144.419643616288,362125.10441880417,2772271.787325344
Run_3187,0.0009369683128917903,3144.4193322654014,362122.50238798495,2772247.247315556
Run_3188,0.0009369684061046994,3144.419616737637,362124.8952653432,2772269.810450736
Run_3189,0.0009369685195659444,3144.4196510147867,362412.1421947892,2772204.9293785635
Run_3190,0.0024330359046109994,5582.343274653957,348961.5373224975,2330037.1716927737
Run_3191,0.001106535444325644,3208.9849422106076,719955.0574889471,3561024.5690462347
Run_3192,0.08858908614371147,50382.89234207917,95020.66535093109,439749.6663075078
Run_3193,0.10215234293996163,55673.208314045216,101855.36997634501,204486.5976402409
Run_3194,0.10215234297492737,55673.208332597605,102673.27736011965,209018.16812007857
Run_3195,0.10215234294644496,55673.20831790439,102037.73923915725,205496.31725473955
Run_3196,0.10215233643024647,55673.20750299775,101814.7962219968,204494.78833472097
Run_3197,0.08336904782515393,48305.241575107946,99378.13295144048,524574.2252745354
Run_3198,0.10420031277009968,56493.228761873994,95262.91561792676,163659.55072549437
Run_3199,0.0021959525697699566,4906.223534458196,589568.5551154875,2718802.8992399164
Run_3200,0.10215234293996163,55673.208314045216,101855.36997634501,204486.5976402409
Run_3201,785.6021157394168,59077.4622844486,401.699507732349,9006.709200647078
Run_3202,785.6021157394168,59077.4622844486,401.699507732349,9006.709200647078
Run_3203,785.6021157394168,59077.4622844486,401.699507732349,9006.709200647078
Run_3204,785.6021157469423,59077.46228471862,402.9201199332614,9100.297935970299
Run_3205,785.6016263035975,59077.46208111825,402.04091380259024,9006.722646381008
Run_3206,0.1007476962009764,55157.12313158945,95745.67380348615,223905.6654055709
Run_3207,785.6021157394168,59077.4622844486,401.699507732349,9006.709200647078
Run_3208,102965.1929966904,3899.4842181254558,403.69864346588116,27741.042211749736
Run_3209,0.0007467911439335743,3115.7138119813862,9558673.1988962,41159931.13725266
Run_3210,0.0007467911439335743,3115.7138119813862,9558673.1988962,41159931.13725266
Run_3211,0.0007467798275577218,3115.710123822795,9558661.482374793,41159877.79830424
Run_3212,0.0007467924422212242,3115.7145222600566,9592009.947515855,41151116.375666685
Run_3213,102965.19279248812,3899.4844587770294,406.79234194702696,28216.484065176126
Run_3214,0.0007467911439335743,3115.7138119813862,9558673.1988962,41159931.13725266
Run_3215,0.10074768179505901,55157.12118701872,95852.99324753828,225337.13626452838
Run_3216,0.0007467911439335743,3115.7138119813862,9558673.1988962,41159931.13725266
Run_3217,0.0020363167266645573,3770.837609217221,3386738653.2373996,13864913299.957008
Run_3218,0.0020363167266645573,3770.837609217221,3386738653.2373996,13864913299.957008
Run_3219,0.0020363167266645573,3770.837609217221,3386738653.2373996,13864913299.957008
Run_3220,0.0020422720634191284,3772.658251361407,3386740462.690104,13864921034.31981
Run_3221,0.0020357707561193218,3770.525583070427,3372219964.7820535,13868912746.60405
Run_3222,0.0019885980963250055,3758.977051768097,2838578915.0835423,13963462561.007729
Run_3223,0.002883183141755936,4078.5741127513093,8357273883.134031,28730860036.63671
Run_3224,0.0868598024678211,49696.18463824042,100758.66128495289,472939.0580187289
Run_3225,0.0660966509338322,41248.756092412645,96948.10973131358,823495.3124343979
Run_3226,0.0660966509338322,41248.756092412645,96948.10973131358,823495.3124343979
Run_3227,0.06609665092803613,41248.75608476172,96609.36029769345,819259.016978723
Run_3228,0.06609644312185628,41248.72934767922,97465.85039520706,823409.86589883
Run_3229,0.08362705748020194,48394.95196700659,105014.09052647615,536088.0130209343
Run_3230,0.0706432693088908,43133.897036985945,94795.48115645854,745041.3753750481
Run_3231,0.0027805922415027663,4051.433066524259,6924910983.274899,29020629043.010216
Run_3232,0.0660966509338322,41248.756092412645,96948.10973131358,823495.3124343979
Run_3233,0.11226304234051361,59667.1964419759,46358.75097867649,11608.68209215383
Run_3234,0.11226304234051361,59667.1964419759,46358.75097867649,11608.68209215383
Run_3235,0.11226304231665217,59667.19643143292,46396.29105322172,11730.688356893663
Run_3236,0.11226304233658774,59667.19644000707,46271.77038716936,11329.598812973942
Run_3237,0.11224240027520462,59659.83346438557,47353.86113832689,11978.584922464972
Run_3238,0.11239473106960918,59717.30055022876,38795.172750897495,9483.544052645098
Run_3239,0.11226304234051361,59667.1964419759,46358.75097867649,11608.68209215383
Run_3240,0.001050987495532098,3192.5316083080875,646793.4330833141,3572910.019405995
Run_3241,0.0011040660842751113,3208.258782762589,710167.7065062319,3562906.657963299
Run_3242,0.0011040641852727846,3208.2581096662507,710162.2090560457,3562857.8470655056
Run_3243,0.001104065659809183,3208.259067760187,710169.6313056226,3562925.150170414
Run_3244,0.001104066871744673,3208.2589770077843,717678.3229007464,3561272.5236883992
Run_3245,0.0010509866327958937,3192.5314046054455,638923.1241519556,3574542.824573877
Run_3246,0.0011040660842751113,3208.258782762589,710167.7065062319,3562906.657963299
Run_3247,0.11237727733975243,59711.10785704598,39869.06387295739,9769.811548895368
Run_3248,0.0011040660842751113,3208.258782762589,710167.7065062319,3562906.657963299
Run_3249,0.0011532325422966615,3273.0076192012707,55284985.43637844,134369969.92750576
Run_3250,0.0011532325422966615,3273.0076192012707,55284985.43637844,134369969.92750576
Run_3251,0.0011525304246713217,3272.5578124648673,37280747.42953834,94166941.67083083
Run_3252,0.0011543631208955202,3273.4302593550183,56089159.21476223,137019428.1800237
Run_3253,0.0011532495731393158,3273.019532410057,56036633.832683176,134179992.5334892
Run_3254,150037.6981919252,5205.935316618772,529.5118746797216,80542.30999691691
Run_3255,0.0011532325422966615,3273.0076192012707,55284985.43637844,134369969.92750576
Run_3256,0.11255422099500978,59789.470240932256,21723.303911637195,6141.572106765393
Run_3257,1.154544401242602,59847.25250702083,4313.066478215865,5966.1275908902035
Run_3258,1.1545443996524463,59847.252476006564,4314.688242075227,6029.482008649458
Run_3259,1.1545443971043978,59847.25232221034,4254.367942282516,3731.2756529486655
Run_3260,0.7947740040609992,59845.144166208665,5246.2013147515745,6036.069974783381
Run_3261,0.11257453865104639,59795.649056946815,19996.60813133676,7091.740866488016
Run_3262,1.154544401242602,59847.25250702083,4313.066478215865,5966.1275908902035
Run_3263,150037.70236498737,5205.931075977171,639.5466469564556,105610.90229254909
Run_3264,1.154544401242602,59847.25250702083,4313.066478215865,5966.1275908902035
Run_3265,0.09196751718069285,51690.02425248764,106960.94694771475,391268.8994277743
Run_3266,0.09196751718069285,51690.02425248764,106960.94694771475,391268.8994277743
Run_3267,0.09196751719633525,51690.024260846614,107303.36942288998,393913.9924890386
Run_3268,0.09196751717622141,51690.024250082,106862.59253177972,390509.4078911309
Run_3269,0.09196756607786635,51690.03041886744,107293.75712027,391204.94442230766
Run_3270,1693.5866586153668,58189.07733523924,344.14343072282645,11623.98676642114
Run_3271,0.09438231920756397,52658.639121944456,102114.79919609733,344640.866667712
Run_3272,0.09196751718069285,51690.02425248764,106960.94694771475,391268.8994277743
Run_3273,1473.1371257413934,58399.2443173176,368.4032842640561,10779.163506720814
Run_3274,1473.1371258552124,58399.24431847473,366.9343667162103,10638.053735852158
Run_3275,1473.1371255444535,58399.24432411357,368.587341306565,10796.842644837734
Run_3276,1473.136592052023,58399.2448233254,368.4042012910887,10779.173325368765
Run_3277,0.09438234737075887,52658.64274512829,102588.1161058916,346625.12836037285
Run_3278,1693.5870690379343,58189.07711080529,345.1585819541814,11736.882529932695
Run_3279,1473.1371257413934,58399.2443173176,368.4032842640561,10779.163506720814
Run_3280,1473.1371257413934,58399.2443173176,368.4032842640561,10779.163506720814
Run_3281,0.0008027327926126865,3140.333439387789,19372838.188105986,89739668.3255268
Run_3282,0.0008027327926126865,3140.333439387789,19372838.188105986,89739668.3255268
Run_3283,0.0008027236060056074,3140.329397733001,19372836.056036733,89739662.78034115
Run_3284,0.0008027324182554648,3140.333201150261,19372837.772541232,89739670.18962286
Run_3285,0.0008027373411706899,3140.3357226811827,19474514.27914028,89716415.68311326
Run_3286,0.0008236823002204031,3142.0645142071926,24767702.287535757,88861590.06259046
Run_3287,0.0006947745929106925,3091.015238551609,6436209.059975722,41986274.88111448
Run_3288,0.0019928758846644527,3761.1405404977827,2802875898.625392,13969116728.035397
Run_3289,0.0013288305821887512,3475.9836376997305,806841432.3829044,4282144658.1711764
Run_3290,0.001329530035592085,3476.191016177088,806841529.7478462,4282145148.9603114
Run_3291,0.0013289083763817393,3476.006812534783,806841444.9505428,4282144718.606842
Run_3292,0.0013287754908360265,3475.953026986856,805461307.3358821,4282540579.558843
Run_3293,0.0013122593224927284,3471.8568435060797,622023709.4360409,4307026243.639506
Run_3294,0.0020571399159728,3777.4189529549576,3566942031.746995,13833541320.93748
Run_3295,0.0007027264841571722,3091.668844092508,8373997.105716191,41742995.90282991
Run_3296,0.0013288305821887512,3475.9836376997305,806841432.3829044,4282144658.1711764
Run_3297,0.0009259456998210298,3141.185210844372,347496.498607779,2773409.5611467003
Run_3298,0.0009259456998210298,3141.185210844372,347496.498607779,2773409.5611467003
Run_3299,0.0009259456998210298,3141.185210844372,347496.498607779,2773409.5611467003
Run_3300,0.0009259481944578982,3141.1861565941854,347573.4103345338,2774071.272543396
Run_3301,0.0009259457759316723,3141.1852304217864,348347.7753717337,2773212.8097678307
Run_3302,0.0009140148476189275,3137.669418624171,333630.67921930226,2775258.1245998465
Run_3303,0.0010871694359432516,3203.2773250120995,690962.2949797387,3564588.502428151
Run_3304,0.11249138942084015,59739.012976456404,37558.983795345084,7611.6625915953155
Run_3305,0.11230620258094257,59683.546940889006,44058.46758396761,10821.75367987563
Run_3306,0.11230620258094257,59683.546940889006,44058.46758396761,10821.75367987563
Run_3307,0.11230620256511409,59683.54693511974,43830.657105028615,10054.851655547744
Run_3308,0.11229594287459949,59679.88466359604,44599.11124976619,10999.10417048741
Run_3309,0.11235753695753585,59703.08071928981,41103.10583206352,9997.521203963588
Run_3310,0.1124533446782328,59724.443461102834,40151.13837370947,8779.501512500108
Run_3311,0.0010664194215531141,3197.1286259465305,667581.3943388617,3569292.453314067
Run_3312,0.11230620258094257,59683.546940889006,44058.46758396761,10821.75367987563
Run_3313,0.009366457355611445,4785.387808317902,21361436091.845245,24360382499.792854
Run_3314,0.009366457355611445,4785.387808317902,21361436091.845245,24360382499.792854
Run_3315,0.009366457355611445,4785.387808317902,21361436091.845245,24360382499.792854
Run_3316,0.009211841543482409,4736.795652314623,21361288320.431057,24360131838.407337
Run_3317,0.009361497462165528,4782.647481556152,21238506120.404022,24397298065.48234
Run_3318,0.004189120955292762,4226.375420631868,11670961310.62803,26490821304.37476
Run_3319,0.009366457355611445,4785.387808317902,21361436091.845245,24360382499.792854
Run_3320,0.004937695580475837,4651.549641031542,115398764.87645845,123205839.74840301
Run_3321,0.0014733608590219915,3421.7775054476233,62629056.3307168,133275363.53934306
Run_3322,0.0014733608590219915,3421.7775054476233,62629056.3307168,133275363.53934306
Run_3323,0.0014737547706024417,3421.9011173422896,62629397.616559125,133276283.27020453
Run_3324,0.0014733907947595026,3421.7947655919543,63466726.56752357,133054172.8353296
Run_3325,0.0049369922046091745,4651.324118510749,114640608.07836887,123412581.67074826
Run_3326,0.0014733608590219915,3421.7775054476233,62629056.3307168,133275363.53934306
Run_3327,0.004095479441323027,4195.400938717593,11533619985.063986,26530042419.774075
Run_3328,0.0014733608590219915,3421.7775054476233,62629056.3307168,133275363.53934306
Run_3329,0.0008095163274665138,3140.8426309755605,20547766.021137983,89542297.87241112
Run_3330,0.0008095163274665138,3140.8426309755605,20547766.021137983,89542297.87241112
Run_3331,0.0008096289403665641,3140.8792839200373,20547985.377250493,89543503.79214205
Run_3332,0.0008095968717101246,3140.8692404098274,20547969.86829383,89543433.93761262
Run_3333,0.0008095152001283448,3140.842372409499,20535033.905181568,89544052.92137097
Run_3334,129085.19044156626,4111.287666868726,617.45204766109,34535.37276155442
Run_3335,0.0008095163274665138,3140.8426309755605,20547766.021137983,89542297.87241112
Run_3336,0.0008095163274665138,3140.8426309755605,20547766.021137983,89542297.87241112
Run_3337,129085.18870575092,4111.289784440078,643.5109070564082,38226.50317765055
Run_3338,129085.18870576403,4111.289784382843,631.921364128194,36593.05787785132
Run_3339,129085.18870473563,4111.289784508754,637.7320672389603,37413.558049010724
Run_3340,129085.19044302653,4111.287667005922,643.5075277379599,38226.46760146675
Run_3341,0.0008096587309053995,3140.8886644735485,20535260.91443017,89545292.455796
Run_3342,129085.18870575092,4111.289784440078,643.5109070564082,38226.50317765055
Run_3343,129085.18870575092,4111.289784440078,643.5109070564082,38226.50317765055
Run_3344,129085.18870575092,4111.289784440078,643.5109070564082,38226.50317765055
Run_3345,0.1125900437124535,59801.935642221404,18352.452784766665,7002.908514237713
Run_3346,0.1125900437124535,59801.935642221404,18352.452784766665,7002.908514237713
Run_3347,0.11259004380426166,59801.935678343,18326.02139586415,6626.504680606263
Run_3348,0.11259004380340154,59801.93567737468,18311.57811124323,6426.260813810203
Run_3349,0.11259474507949524,59803.534334104945,17915.88271790054,6953.506471734589
Run_3350,0.11237345907259548,59719.71087173804,36544.60822389443,9762.331802690955
Run_3351,0.1125900437124535,59801.935642221404,18352.452784766665,7002.908514237713
Run_3352,0.1125900437124535,59801.935642221404,18352.452784766665,7002.908514237713
Run_3353,0.11238110737430547,59722.393567384555,34954.781625256226,5351.685007857415
Run_3354,0.11238110739651079,59722.39358252717,35912.28711077648,8954.428280740874
Run_3355,0.11238110739824358,59722.39358351557,35961.063107055925,9195.182339029554
Run_3356,0.11237345904448076,59719.71085316154,35414.51252309146,5426.542107085559
Run_3357,0.11259474505190664,59803.53432675326,17623.439351550864,3583.2318148462323
Run_3358,0.11238110737430547,59722.393567384555,34954.781625256226,5351.685007857415
Run_3359,0.11238110737430547,59722.393567384555,34954.781625256226,5351.685007857415
Run_3360,0.11238110737430547,59722.393567384555,34954.781625256226,5351.685007857415
Run_3361,1227693.3845998647,7949.174619720344,5384.234427524181,249058.57581890048
Run_3362,1227693.3845998647,7949.174619720344,5384.234427524181,249058.57581890048
Run_3363,1227693.3844305996,7949.174617730938,5211.423463391011,223302.52269042924
Run_3364,1227693.3844405215,7949.174620940767,5938.330789364427,328308.15895587153
Run_3365,1227693.402410471,7949.156124550819,5384.207156009803,249058.31248523633
Run_3366,0.002667200970507171,4004.510508618726,7202275588.305339,28452623064.6964
Run_3367,468364.8225761234,4484.541755233594,1309.2378422654292,40721.352669825224
Run_3368,1227693.3845998647,7949.174619720344,5384.234427524181,249058.57581890048
Run_3369,0.00131382410033225,3471.8712286441823,667143899.288818,4299571890.572022
Run_3370,0.001314953590904178,3472.2324642351778,667144873.7362612,4299578710.483086
Run_3371,0.001300326742290535,3465.9263072912054,623237404.9761151,3997185289.3600645
Run_3372,0.0013136650859154782,3471.7778222492852,662649918.2884547,4300835666.166252
Run_3373,468364.82309539645,4484.540960702852,1417.3608444131314,52321.78606631688
Run_3374,0.0027879143746657614,4054.084830930158,7490119110.500262,28890645165.383118
Run_3375,0.00131382410033225,3471.8712286441823,667143899.288818,4299571890.572022
Run_3376,0.00131382410033225,3471.8712286441823,667143899.288818,4299571890.572022
Run_3377,0.09307677619364851,52158.29040287547,96093.01734530133,363919.36253438547
Run_3378,0.09307677619364851,52158.29040287547,96093.01734530133,363919.36253438547
Run_3379,0.09307677620631996,52158.29040358332,96062.11448973416,363653.9365365082
Run_3380,0.09307677618234415,52158.29040445875,96159.47534040986,364490.2291986864
Run_3381,0.09307675858391364,52158.287970952064,95929.29574906673,363953.1451090955
Run_3382,0.10597904274510084,57178.4611637654,95651.46915825289,136339.72718346634
Run_3383,0.08562357451675182,49189.16025133217,106917.60016603074,503904.2057138371
Run_3384,0.09307677619364851,52158.29040287547,96093.01734530133,363919.36253438547
Run_3385,0.10320799605381213,56044.787435858634,107847.93809013744,195756.58893619018
Run_3386,0.10320799605477658,56044.787436358754,107869.14011982802,195863.22746090463
Run_3387,0.10320799602059395,56044.787426065224,107770.79983419062,195368.64702640465
Run_3388,0.10320806003130491,56044.79502701296,108199.81820217041,195683.61211916202
Run_3389,0.0856234820198892,49189.148288883815,106303.77545101216,504548.5121068232
Run_3390,0.10597902296978051,57178.45850851238,95553.64829471378,136531.1984971754
Run_3391,0.10320799605381213,56044.787435858634,107847.93809013744,195756.58893619018
Run_3392,0.10320799605381213,56044.787435858634,107847.93809013744,195756.58893619018
Run_3393,0.0008157592966074991,3141.3991720138656,22489708.18726669,89183203.453833
Run_3394,0.0008157592966074991,3141.3991720138656,22489708.18726669,89183203.453833
Run_3395,0.0008157701410093876,3141.402657335616,22489710.151741236,89183210.51781052
Run_3396,0.0008156051763799404,3141.3495712124886,22489466.2798033,89181968.40349218
Run_3397,0.0008157564809299041,3141.3977072700923,22423516.088624917,89199276.36772361
Run_3398,0.0008440861802783213,3149.5178555818593,26855837.052050654,88035201.72485587
Run_3399,0.0008157592966074991,3141.3991720138656,22489708.18726669,89183203.453833
Run_3400,0.08168703967604264,47631.06398867393,100265.20393997234,563610.4024705582
Run_3401,0.0958783461095655,53242.45646999574,102020.28527128903,313140.8267276191
Run_3402,0.09587834612722151,53242.456454717765,101517.62403093895,309520.53929170006
Run_3403,0.09587834619300348,53242.45649116892,103093.4567633321,320880.7245081459
Run_3404,0.09587835934246422,53242.458144018725,102112.471470499,313122.71922776964
Run_3405,0.08168702346513536,47631.061804763405,99048.25286630304,552602.1047694826
Run_3406,0.0958783461095655,53242.45646999574,102020.28527128903,313140.8267276191
Run_3407,0.0008439618912584683,3149.4782089115733,26797251.94336894,88049933.70427662
Run_3408,0.0958783461095655,53242.45646999574,102020.28527128903,313140.8267276191
Run_3409,112.7646379342539,59744.748408214255,408.59690636423807,9511.689748339833
Run_3410,112.7646379342539,59744.748408214255,408.59690636423807,9511.689748339833
Run_3411,112.7646380148549,59744.74842135606,408.79910182240224,9527.553586140772
Run_3412,112.76463800650053,59744.748420622745,409.1875207408938,9558.027080365413
Run_3413,112.76459725909972,59744.74743686203,409.02897690646034,9511.717153296326
Run_3414,0.07629085790450393,45426.4086750379,91224.93606663347,646057.6185837605
Run_3415,164.27296334312737,59703.31803555762,349.56008521810486,11954.498865809792
Run_3416,101707.42574178858,4805.758900244792,635.9495930651767,55192.79014817744
Run_3417,0.0009055551863207424,3182.0049164064576,37052763.78875052,146036070.93750957
Run_3418,0.0009055502192491322,3182.0033689627676,37052763.23489853,146036067.83388942
Run_3419,0.0009055354293669274,3181.9985970609628,37052760.82663475,146036059.56484267
Run_3420,0.0009055683797209873,3182.0120849372056,37372983.159833245,145965711.54950562
Run_3421,148924.05229641296,6112.715431657645,1111.3182847873245,134889.57243011007
Run_3422,0.0006951639703314482,3091.045634193929,6468138.89761735,41984587.745532036
Run_3423,0.06463783467604146,40638.0310106846,96526.18300405043,849709.1821026249
Run_3424,0.0009055551863207424,3182.0049164064576,37052763.78875052,146036070.93750957
Run_3425,0.001469455988299977,3505.8496030285223,1163494.4894682379,3940516.7233242686
Run_3426,0.001469455988299977,3505.8496030285223,1163494.4894682379,3940516.7233242686
Run_3427,0.0014694624100393089,3505.851861808644,1163515.7759089693,3940639.7979011484
Run_3428,0.0014694581821059428,3505.850322022853,1163505.0589440898,3940572.349618103
Run_3429,0.0014694590129731787,3505.8494483217087,1147005.9456110704,3944341.081947835
Run_3430,0.0012190425474628227,3253.890017693869,1075692.052880878,4284998.135356839
Run_3431,0.0012947622258792058,3443.0508263425577,766454.7606251937,3312543.6003800295
Run_3432,0.001469455988299977,3505.8496030285223,1163494.4894682379,3940516.7233242686
Run_3433,0.0010943337519824848,3205.3923517983753,694305.0430393696,3565554.66293412
Run_3434,0.0010943323883914314,3205.391361506216,694297.3472674064,3565481.97963222
Run_3435,0.001094334164117449,3205.392296932907,694304.679007516,3565550.926214746
Run_3436,0.0010943320578571546,3205.392463267043,704447.36564657,3563318.333851383
Run_3437,0.0012947666939274664,3443.052270165609,758381.8252718452,3314546.694703089
Run_3438,0.0012190515139012868,3253.891991104014,1052828.4535178563,4290057.443249047
Run_3439,0.0010943337519824848,3205.3923517983753,694305.0430393696,3565554.66293412
Run_3440,0.0010943337519824848,3205.3923517983753,694305.0430393696,3565554.66293412
Run_3441,0.11235585065498599,59687.56569861966,45724.21810106264,10294.057475624035
Run_3442,0.11235585065498599,59687.56569861966,45724.21810106264,10294.057475624035
